address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon
Москва;район Хорошево-Мневники;Шелепихинская наб.;д.34к2,район Хорошево-Мневники,Шелепихинская наб.,д.34к2,"55.762789,37.508984",121.2,35420000,292244,55.762789,37.508984
Москва;район Тимирязевский;Дмитровское ш.;д.13А,район Тимирязевский,Дмитровское ш.,д.13А,"55.818397,37.573537",127.1,37912000,298284,55.818397,37.573537
Москва;район Хорошево-Мневники;Шелепихинская наб.;д.34к2,район Хорошево-Мневники,Шелепихинская наб.,д.34к2,"55.762789,37.508984",138.5,40472000,292216,55.762789,37.508984
Москва;район Преображенское;Преображенская ул.;д.2К1,район Преображенское,Преображенская ул.,д.2К1,"55.794922,37.706739",227.0,58000000,255506,55.794922,37.706739
Москва;район Замоскворечье;Мытная ул.;д.7с1,район Замоскворечье,Мытная ул.,д.7с1,"55.722142,37.618569",135.7,67265000,495689,55.722142,37.618569
Москва;район Замоскворечье;Мытная ул.;д.7с1,район Замоскворечье,Мытная ул.,д.7с1,"55.722142,37.618569",147.0,68547000,466306,55.722142,37.618569
Москва;район Басманный;Казарменный пер.;д.3,район Басманный,Казарменный пер.,д.3,"55.757212,37.649552",200.0,95000000,475000,55.757212,37.649552
Москва;район Таганский;Нижегородская ул.;д.32С3,район Таганский,Нижегородская ул.,д.32С3,"55.736995,37.690489",17.7,4080044,230902,55.736995,37.690489
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.510119,37.346191",32.5,4125666,127100,55.510119,37.346191
Москва;Сосенское поселение;д. Столбово;район Сосенское;Южное Бунино ЖК,д. Столбово,район Сосенское,Южное Бунино ЖК,"55.542391,37.455385",34.6,4150000,119942,55.542391,37.455385
Москва;Десеновское поселение;район Десёновское;Кленовые Аллеи ЖК;д.к10,район Десёновское,Кленовые Аллеи ЖК,д.к10,"55.510277,37.348455",36.2,4230000,116818,55.510277,37.348455
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.510119,37.346191",35.3,4285853,121550,55.510119,37.346191
Москва;район Таганский;Нижегородская ул.;д.32С3,район Таганский,Нижегородская ул.,д.32С3,"55.736995,37.690489",18.7,4333606,231991,55.736995,37.690489
Москва;район Орехово-Борисово Южное;Ясеневая ул.;д.вл14,район Орехово-Борисово Южное,Ясеневая ул.,д.вл14,"55.599235,37.727373",20.0,4300000,215000,55.599235,37.727373
Москва;Сосенское поселение;д. Столбово;район Сосенское;Южное Бунино ЖК;д.к8,район Сосенское,Южное Бунино ЖК,д.к8,"55.540685,37.457174",35.8,4310000,120391,55.540685,37.457174
Москва;Зеленоград;район Крюково;просп. Георгиевский;д.37к1,район Крюково,просп. Георгиевский,д.37к1,"55.968000,37.150583",32.2,4300000,133540,55.968000,37.150583
Москва;Сосенское поселение;д. Столбово;район Сосенское;Южное Бунино ЖК,д. Столбово,район Сосенское,Южное Бунино ЖК,"55.541321,37.456187",34.7,4375000,126008,55.541321,37.456187
Москва;район Ярославский;Лосиноостровская ул.;д.45С20,район Ярославский,Лосиноостровская ул.,д.45С20,"55.849389,37.717015",38.0,4484000,118000,55.849389,37.717015
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.510119,37.346191",33.9,4470840,132000,55.510119,37.346191
Москва;Первомайское поселение;д. Ивановское;район Первомайское;ул. Семена Гордого;д.12,район Первомайское,ул. Семена Гордого,д.12,"55.542263,37.151419",46.0,4480000,97391,55.542263,37.151419
Москва;Десеновское поселение;район Десёновское;Андерсен ЖК;аллея Буковая,район Десёновское,Андерсен ЖК,аллея Буковая,"55.518691,37.391942",44.8,4500000,100446,55.518691,37.391942
Москва;пос. Первомайское;район Первомайское;ул. Парковая,пос. Первомайское,район Первомайское,ул. Парковая,"55.534627,37.160761",43.0,4500000,104651,55.534627,37.160761
Москва;Сосенское поселение;д. Столбово;район Сосенское;Южное Бунино ЖК,д. Столбово,район Сосенское,Южное Бунино ЖК,"55.540013,37.453550",36.1,4525000,125311,55.540013,37.453550
Москва;Зеленоград;район Крюково;просп. Георгиевский;д.37к1,район Крюково,просп. Георгиевский,д.37к1,"55.967015,37.154863",33.8,4559620,134900,55.967015,37.154863
Москва;район Останкинский;Березовая аллея;д.19Ас1,район Останкинский,Березовая аллея,д.19Ас1,"55.850929,37.623027",32.0,4550000,142187,55.850929,37.623027
Москва;район Ростокино;ул. 1-я Леонова,unknown,unknown,unknown,"55.845192,37.639211",20.3,4579742,225936,55.845192,37.639211
Москва;Сосенское поселение;д. Столбово;район Сосенское,Сосенское поселение,д. Столбово,район Сосенское,"55.540591,37.458735",35.1,4550000,129629,55.540591,37.458735
Москва;район Лосиноостровский;Нормандия ЖК,unknown,unknown,unknown,"55.882793,37.682880",34.3,4639000,135247,55.882793,37.682880
Москва;Рязановское поселение;с. Остафьево;район Рязановское;Остафьево ЖК;д.к1,район Рязановское,Остафьево ЖК,д.к1,"55.501944,37.522040",34.6,4609998,133313,55.501944,37.522040
Москва;район Некрасовка;ул. Вертолетчиков;д.4к9,район Некрасовка,ул. Вертолетчиков,д.4к9,"55.704055,37.947943",32.7,4600000,140672,55.704055,37.947943
Москва;Десеновское поселение;район Десёновское;Кленовые Аллеи ЖК;д.к4,район Десёновское,Кленовые Аллеи ЖК,д.к4,"55.511022,37.350351",38.9,4650000,119598,55.511022,37.350351
Москва;район Кунцево;Мякинино Парк ЖК,unknown,unknown,unknown,"55.803338,37.347289",33.6,4740960,141100,55.803338,37.347289
Москва;Внуковское поселение;район Внуковское;ул. Летчика Грицевца;д.9,район Внуковское,ул. Летчика Грицевца,д.9,"55.623595,37.309172",38.0,6100000,160526,55.623595,37.309172
