address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct
Санкт-Петербург;район Центральный;Дегтярная ул.;д.31,район Центральный,Дегтярная ул.,д.31,"59.936386,30.376837",126.4,11500000,90981,59.936386,30.376837,1
Санкт-Петербург;район Центральный;Лиговский просп.;д.65,район Центральный,Лиговский просп.,д.65,"59.927175,30.357891",125.0,11500000,92000,59.927175,30.357891,1
Санкт-Петербург;район Приморский;просп. Авиаконструкторов;д.38К1,район Приморский,просп. Авиаконструкторов,д.38К1,"60.027238,30.221958",70.5,7380000,104680,60.027238,30.221958,1
Санкт-Петербург;район Выборгский;Лесной просп.;д.37к4,район Выборгский,Лесной просп.,д.37к4,"59.979588,30.347327",62.0,7399000,119338,59.979588,30.347327000000003,1
Санкт-Петербург;район Приморский;Ланское ш.;д.14к1,район Приморский,Ланское ш.,д.14к1,"59.993847,30.309436",43.8,7400000,168949,59.993846999999995,30.309435999999998,1
Санкт-Петербург;район Красносельский;ул. Тамбасова;д.3к1,район Красносельский,ул. Тамбасова,д.3к1,"59.839097,30.157203",72.2,7497220,103839,59.839096999999995,30.157203000000003,1
Санкт-Петербург;Сестрорецк;район Курортный;Приморское ш.;д.352,район Курортный,Приморское ш.,д.352,"60.105782,29.974113",69.2,7612000,110000,60.105782,29.974113,1
Санкт-Петербург;район Василеостровский;24-я Васильевского острова линия;д.25В,район Василеостровский,24-я Васильевского острова линия,д.25В,"59.930889,30.260455",44.3,7600000,171557,59.930889,30.260455,1
Санкт-Петербург;район Приморский;Новоколомяжский просп.;д.16/8,район Приморский,Новоколомяжский просп.,д.16/8,"60.032101,30.294461",58.3,7624000,130771,60.032101000000004,30.294461,1
Санкт-Петербург;район Приморский;Комендантский просп.;д.58к1,район Приморский,Комендантский просп.,д.58к1,"60.033265,30.228040",54.0,7700000,142592,60.033265,30.228040000000004,1
Санкт-Петербург;район Василеостровский;ул. Кораблестроителей;д.29К5,район Василеостровский,ул. Кораблестроителей,д.29К5,"59.951925,30.224177",68.9,7700000,111756,59.951925,30.224177,1
Санкт-Петербург;район Центральный;Невский просп.;д.84-86,район Центральный,Невский просп.,д.84-86,"59.932662,30.350336",61.8,7790000,126051,59.932662,30.350336,1
Санкт-Петербург;район Калининский;просп. Маршала Блюхера;д.8к1,район Калининский,просп. Маршала Блюхера,д.8к1,"59.983945,30.370549",61.0,7885000,129262,59.983945,30.370549,1
Санкт-Петербург;район Центральный;ул. Маяковского;д.42,район Центральный,ул. Маяковского,д.42,"59.941195,30.355017",62.0,7950000,128225,59.94119499999999,30.355017,1
Санкт-Петербург;район Красносельский;бул. Балтийский;д.4,район Красносельский,бул. Балтийский,д.4,"59.868984,30.155707",64.7,7925750,122500,59.868984,30.155707,1
Санкт-Петербург;район Московский;Дунайский просп.;д.14к1,район Московский,Дунайский просп.,д.14к1,"59.831955,30.333448",58.0,7990000,137758,59.83195500000001,30.333447999999997,1
Санкт-Петербург;район Петроградский;ул. Ленина;д.53,район Петроградский,ул. Ленина,д.53,"59.966020,30.295207",66.7,7990000,119790,59.96601999999999,30.295207,1
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Образцовая;д.9Б,Пулковское тер.,ул. Образцовая,д.9Б,"59.754393,30.366587",69.6,7950000,114224,59.75439300000001,30.366587,1
Санкт-Петербург;район Московский;Бассейная ул.;д.53,район Московский,Бассейная ул.,д.53,"59.863513,30.329235",47.0,8000000,170212,59.863513,30.329234999999997,1
Санкт-Петербург;район Калининский;ул. Академика Лебедева;д.31,район Калининский,ул. Академика Лебедева,д.31,"59.958782,30.353651",60.0,8000000,133333,59.95878199999999,30.353651,1
Санкт-Петербург;район Калининский;Кондратьевский просп.;д.62К3,район Калининский,Кондратьевский просп.,д.62К3,"59.980258,30.391731",74.8,8190000,109491,59.980258,30.391731,1
Санкт-Петербург;район Красносельский;ул. Адмирала Черокова;д.20,район Красносельский,ул. Адмирала Черокова,д.20,"59.851846,30.137705",64.0,8150000,127343,59.851845999999995,30.137705,1
Санкт-Петербург;район Приморский;Комендантская пл.;д.8,район Приморский,Комендантская пл.,д.8,"60.005783,30.258888",61.5,8200000,133333,60.005782999999994,30.258888,1
Санкт-Петербург;район Красносельский;бул. Балтийский;д.4,район Красносельский,бул. Балтийский,д.4,"59.868984,30.155707",77.0,8290000,107662,59.868984,30.155707,1
Санкт-Петербург;район Невский;ул. Бадаева;д.14к1,район Невский,ул. Бадаева,д.14к1,"59.919486,30.442504",64.0,8300000,129687,59.919486,30.442504,1
